"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:51",9,1150,222,1151,221,1150,233
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:53",24,10,858,9,859,96,743
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:54",3,1150,10,1148,8,1151,46
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:56",2,770,10,767,10,758,30
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:58",19,390,646,391,646,391,625
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:00",31,390,1070,390,1070,401,1047
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:02",6,10,222,10,223,54,252
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:04",22,1530,646,1531,647,1542,684
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:05",16,1530,434,1532,433,1551,468
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:06",13,390,434,389,432,407,456
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:07",5,1910,10,1909,10,1871,36
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:09",12,10,434,10,435,59,383
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:11",8,770,222,770,220,746,242
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:12",12,10,434,10,435,7,400
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:14",31,390,1070,391,1070,416,971
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:15",1,390,10,391,10,391,34
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:17",8,770,222,772,222,742,258
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:19",27,1150,858,1153,858,1170,892
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:21",13,390,434,392,433,360,473
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:23",1,390,10,389,9,406,26
"top_svd",Tim,"Gazepoint GP3","2021-07-01 17:00:25",16,1530,434,1531,436,1515,437
"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:09",5,1910,10,1908,8,1821,178
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:11",35,1910,1070,1911,1069,1821,1075
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:14",34,1530,1070,1530,1069,1499,1048
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:16",4,1530,10,1531,9,1503,111
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:18",17,1910,434,1909,434,1794,539
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:20",28,1530,858,1531,857,1558,840
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:23",30,10,1070,9,1069,15,1072
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:25",18,10,646,8,646,83,708
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:27",34,1530,1070,1528,1069,1504,1069
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:29",20,770,646,768,646,765,597
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:31",17,1910,434,1908,436,1869,484
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:33",29,1910,858,1908,857,1859,869
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:34",25,390,858,390,856,422,888
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:36",15,1150,434,1150,434,1148,472
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:38",25,390,858,389,857,368,850
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:40",23,1910,646,1910,645,1830,696
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:41",7,390,222,389,221,395,202
